날짜,키워드,노출수,클릭수,클릭률,클릭비용,총비용,전환수,전화율
2024-08-05,재활용 아이디어,6405,1019,6.285574092247301,110,112090,1128,0.9033687943262412
2024-08-05,플라스틱 재활용,1516,1300,1.166153846153846,53,68900,2710,0.4797047970479705
2024-08-06,재활용 아이디어,9822,2008,4.8914342629482075,56,112448,1775,1.131267605633803
2024-08-06,재활용 쓰레기,4543,3560,1.276123595505618,96,341760,1696,2.099056603773585
2024-08-07,재활용 분리 배출,5836,2072,2.8166023166023164,195,404040,2709,0.7648578811369509
2024-08-08,플라스틱 재활용,81,60,1.35,160,9600,590,0.1016949152542373
2024-08-09,재활용 교육,6372,6372,1.0,97,618084,2232,2.8548387096774195
2024-08-09,재활용 분리 배출,2286,1640,1.3939024390243901,130,213200,27,60.74074074074074
2024-08-09,재활용 방법,7004,6590,1.0628224582701062,144,948960,1381,4.771904417089066
2024-08-09,재활용 쓰레기,5917,3817,1.5501702908042965,72,274824,1841,2.073329712112982
2024-08-09,재활용 센터,2931,619,4.735056542810986,26,16094,2629,0.23545074172689234
2024-08-09,재활용 통계,6646,5379,1.2355456404536158,42,225918,1783,3.016825574873808
2024-08-09,플라스틱 재활용,8874,2038,4.354268891069676,193,393334,2951,0.690613351406303
2024-08-10,재활용 방법,6738,926,7.27645788336933,132,122232,2555,0.362426614481409
2024-08-10,재활용 분리 배출,7621,5262,1.4483086278981376,75,394650,2502,2.1031175059952036
2024-08-10,재활용 통계,4698,1048,4.482824427480916,147,154056,1570,0.6675159235668789
2024-08-10,재활용의 중요성,3266,3180,1.0270440251572328,70,222600,1846,1.722643553629469
2024-08-11,재활용의 중요성,5355,2420,2.2128099173553717,47,113740,146,16.575342465753426
2024-08-11,재활용 쓰레기,5174,938,5.515991471215352,25,23450,2038,0.4602551521099117
2024-08-11,재활용 아이디어,8500,7914,1.0740459944402325,81,641034,798,9.917293233082706
2024-08-11,재활용 법률,201,76,2.6447368421052633,164,12464,926,0.08207343412526998
2024-08-11,재활용 센터,2951,2599,1.1354367064255484,131,340469,2683,0.9686917629519195
2024-08-11,재활용 통계,1800,278,6.474820143884892,68,18904,1061,0.26201696512723843
2024-08-11,플라스틱 재활용,5758,2665,2.1606003752345218,123,327795,1306,2.040581929555896
2024-08-11,재활용 교육,600,38,15.789473684210526,89,3382,729,0.05212620027434842
2024-08-12,플라스틱 재활용,9803,1603,6.115408608858391,43,68929,2197,0.729631315430132
2024-08-12,재활용 법률,6417,528,12.153409090909092,129,68112,1124,0.4697508896797153
2024-08-12,재활용의 중요성,9770,7407,1.3190225462400431,89,659223,7,1058.142857142857
2024-08-13,플라스틱 재활용,4311,3410,1.2642228739002932,65,221650,391,8.721227621483376
2024-08-13,재활용 분리 배출,7736,4353,1.777165173443602,180,783540,2701,1.611625323954091
2024-08-13,재활용의 중요성,7098,3906,1.8172043010752688,85,332010,901,4.335183129855716
2024-08-14,플라스틱 재활용,8513,2346,3.6287297527706737,90,211140,2095,1.1198090692124105
2024-08-14,재활용 방법,280,97,2.88659793814433,130,12610,1618,0.05995055624227441
2024-08-14,재활용 통계,4568,1368,3.3391812865497075,150,205200,91,15.032967032967033
2024-08-15,재활용 센터,970,133,7.293233082706767,78,10374,3103,0.042861746696745084
2024-08-15,재활용 쓰레기,3559,2421,1.4700536968194962,127,307467,1506,1.6075697211155378
2024-08-15,재활용 방법,4707,722,6.519390581717452,157,113354,2837,0.2544941839971801
2024-08-16,재활용 분리 배출,9199,2294,4.010026155187446,164,376216,2268,1.0114638447971782
2024-08-16,재활용의 중요성,8195,2206,3.714868540344515,95,209570,2577,0.8560341482343811
2024-08-16,재활용 교육,1838,1653,1.1119177253478525,152,251256,215,7.688372093023256
2024-08-16,재활용 쓰레기,5314,5263,1.0096902907087213,69,363147,2453,2.1455360782715043
2024-08-17,재활용 분리 배출,8099,385,21.036363636363635,75,28875,2352,0.1636904761904762
2024-08-18,재활용 통계,9063,391,23.17902813299233,46,17986,1930,0.20259067357512953
2024-08-18,플라스틱 재활용,5158,3756,1.373269435569755,185,694860,69,54.43478260869565
2024-08-18,재활용 분리 배출,6595,1728,3.816550925925926,84,145152,2345,0.7368869936034115
2024-08-18,재활용의 중요성,1856,237,7.831223628691983,42,9954,2932,0.08083219645293316
2024-08-18,재활용 교육,6839,5906,1.1579749407382323,117,691002,2782,2.1229331416247303
2024-08-18,재활용 쓰레기,1310,292,4.486301369863014,120,35040,420,0.6952380952380952
2024-08-18,재활용 아이디어,613,340,1.8029411764705883,10,3400,1100,0.3090909090909091
2024-08-18,재활용 법률,574,455,1.2615384615384615,140,63700,2672,0.17028443113772454
2024-08-18,재활용 센터,4312,371,11.622641509433961,180,66780,1734,0.21395617070357556
2024-08-18,재활용 방법,6315,4325,1.4601156069364163,153,661725,246,17.58130081300813
2024-08-19,재활용 센터,4997,4744,1.0533305227655987,166,787504,2724,1.7415565345080763
2024-08-20,재활용 통계,1450,702,2.0655270655270654,184,129168,2578,0.27230411171450736
2024-08-20,재활용 센터,8449,45,187.75555555555556,146,6570,2886,0.015592515592515593
2024-08-20,재활용 분리 배출,3675,209,17.583732057416267,89,18601,1359,0.15378955114054452
2024-08-20,플라스틱 재활용,5670,5318,1.0661902971041746,145,771110,2493,2.133172884075411
2024-08-20,재활용 아이디어,5060,2959,1.7100371747211895,142,420178,185,15.994594594594595
2024-08-20,재활용 쓰레기,3407,39,87.35897435897436,3,117,40,0.975
2024-08-20,재활용 교육,1072,471,2.276008492569002,101,47571,1944,0.24228395061728394
2024-08-20,재활용의 중요성,262,79,3.3164556962025316,147,11613,2706,0.029194382852919438
2024-08-21,재활용 센터,1811,474,3.820675105485232,183,86742,1544,0.3069948186528497
2024-08-21,재활용 아이디어,31,12,2.5833333333333335,90,1080,1506,0.00796812749003984
2024-08-21,재활용 법률,8165,8062,1.0127759861076655,83,669146,234,34.452991452991455
2024-08-21,재활용 통계,8,5,1.6,134,670,1361,0.0036737692872887582
2024-08-21,재활용 분리 배출,8155,5910,1.379864636209814,196,1158360,2674,2.2101720269259535
2024-08-21,재활용 교육,7740,1886,4.103923647932132,106,199916,1558,1.2105263157894737
2024-08-21,재활용 방법,741,718,1.032033426183844,93,66774,2507,0.2863980853609892
2024-08-21,재활용의 중요성,8363,2171,3.852141870105942,139,301769,2455,0.8843177189409369
2024-08-21,재활용 쓰레기,9109,6215,1.4656476267095737,187,1162205,1248,4.979967948717949
2024-08-21,플라스틱 재활용,6475,1943,3.332475553268142,131,254533,1052,1.846958174904943
2024-08-22,재활용 방법,2254,1986,1.134944612286002,37,73482,1197,1.6591478696741855
2024-08-22,재활용 통계,5671,3206,1.7688708671241422,195,625170,2524,1.2702060221870048
2024-08-22,재활용 교육,6852,3242,2.1135101789019126,30,97260,31,104.58064516129032
2024-08-22,재활용 아이디어,1872,970,1.9298969072164949,118,114460,378,2.566137566137566
2024-08-22,재활용 법률,9943,8633,1.151743310552531,200,1726600,771,11.197146562905317
2024-08-22,재활용 센터,7771,467,16.640256959314776,134,62578,2469,0.18914540299716484
2024-08-22,플라스틱 재활용,9057,5508,1.6443355119825709,100,550800,2481,2.2200725513905684
2024-08-22,재활용 분리 배출,9474,448,21.147321428571427,65,29120,1366,0.3279648609077599
2024-08-23,재활용의 중요성,9944,5442,1.8272693862550533,147,799974,1623,3.353049907578558
2024-08-23,재활용 법률,7903,6985,1.1314244810307803,55,384175,978,7.142126789366054
2024-08-23,플라스틱 재활용,4160,2301,1.807909604519774,114,262314,2957,0.7781535339871491
2024-08-23,재활용 방법,7934,5069,1.5652002367330835,46,233174,2527,2.0059358923624853
2024-08-23,재활용 통계,4281,3420,1.2517543859649123,34,116280,469,7.292110874200427
2024-08-24,재활용 법률,8967,6772,1.3241287655050207,1,6772,2421,2.7971912432878976
2024-08-24,재활용 교육,6372,2317,2.750107898144152,109,252553,2100,1.1033333333333333
2024-08-25,재활용 통계,2563,2017,1.270699058006941,115,231955,1592,1.2669597989949748
2024-08-25,재활용 쓰레기,1322,852,1.551643192488263,89,75828,1598,0.5331664580725908
2024-08-25,재활용 방법,4433,906,4.892935982339956,142,128652,2661,0.34047350620067646
2024-08-25,재활용 아이디어,4785,3569,1.3407116839450826,200,713800,2360,1.5122881355932203
2024-08-25,재활용 분리 배출,8911,4921,1.8108108108108107,64,314944,2146,2.293103448275862
2024-08-26,재활용 교육,6372,3230,1.9727554179566564,200,646000,841,3.840665873959572
2024-08-26,재활용 법률,8046,2210,3.6407239819004524,198,437580,2505,0.8822355289421158
2024-08-26,재활용 방법,8433,1617,5.215213358070501,183,295911,402,4.022388059701493
2024-08-26,재활용 센터,2181,1137,1.9182058047493404,94,106878,498,2.283132530120482
2024-08-26,재활용의 중요성,4695,4041,1.1618411284335561,71,286911,3079,1.3124391036050667
2024-08-26,재활용 통계,3510,504,6.964285714285714,144,72576,2399,0.21008753647353065
2024-08-26,재활용 분리 배출,8223,180,45.68333333333333,34,6120,1888,0.09533898305084745
2024-08-26,재활용 쓰레기,3881,2349,1.6521924223073647,123,288927,2456,0.9564332247557004
2024-08-26,재활용 아이디어,2257,1945,1.1604113110539847,139,270355,1720,1.130813953488372
2024-08-27,재활용 분리 배출,5443,4959,1.0976003226456947,48,238032,2960,1.6753378378378379
2024-08-27,재활용 방법,5903,1495,3.948494983277592,90,134550,512,2.919921875
2024-08-27,플라스틱 재활용,9777,5833,1.6761529230241727,180,1049940,329,17.72948328267477
2024-08-27,재활용 교육,4327,1004,4.309760956175299,170,170680,1066,0.9418386491557224
2024-08-27,재활용 센터,3000,2141,1.4012143858010275,120,256920,297,7.2087542087542085
2024-08-27,재활용 통계,7737,3100,2.495806451612903,82,254200,2857,1.0850542527126357
2024-08-27,재활용 아이디어,5926,1895,3.1271767810026385,9,17055,2482,0.7634971796937954
2024-08-27,재활용 법률,5318,3381,1.5729074238391008,60,202860,2036,1.6606090373280944
2024-08-27,재활용 쓰레기,3870,1835,2.108991825613079,168,308280,384,4.778645833333333
2024-08-28,재활용 센터,4914,2822,1.741318214032601,11,31042,1252,2.253993610223642
2024-08-28,재활용 쓰레기,4640,3359,1.3813635010419767,7,23513,2924,1.1487688098495212
2024-08-28,플라스틱 재활용,2586,928,2.7866379310344827,187,173536,2265,0.40971302428256073
2024-08-28,재활용의 중요성,438,132,3.3181818181818183,178,23496,2055,0.06423357664233577
2024-08-28,재활용 통계,3237,3199,1.0118787120975306,150,479850,2384,1.3418624161073827
2024-08-28,재활용 분리 배출,2447,45,54.37777777777778,53,2385,1160,0.03879310344827586
2024-08-28,재활용 교육,3420,585,5.846153846153846,5,2925,387,1.5116279069767442
2024-08-28,재활용 방법,511,238,2.1470588235294117,123,29274,1706,0.1395076201641266
2024-08-28,재활용 아이디어,530,343,1.5451895043731778,107,36701,766,0.44778067885117495
2024-08-29,재활용 센터,2729,686,3.978134110787172,165,113190,2681,0.2558746736292428
2024-08-29,재활용 쓰레기,2544,159,16.0,197,31323,811,0.1960542540073983
2024-08-29,재활용 법률,5560,4604,1.207645525629887,45,207180,2535,1.816173570019724
2024-08-29,재활용 분리 배출,2891,349,8.283667621776504,92,32108,740,0.47162162162162163
2024-08-30,재활용 센터,3250,1990,1.6331658291457287,194,386060,3019,0.6591586618085459
2024-08-30,재활용 교육,938,274,3.423357664233577,102,27948,1960,0.13979591836734695
2024-08-30,재활용 법률,6205,534,11.619850187265918,152,81168,1412,0.3781869688385269
2024-08-30,재활용 통계,860,422,2.037914691943128,55,23210,2608,0.16180981595092025
2024-08-31,재활용의 중요성,4418,2813,1.5705652328474937,167,469771,2741,1.026267785479752
2024-08-31,재활용 쓰레기,9592,7893,1.215254022551628,100,789300,1176,6.711734693877551
2024-08-31,재활용 통계,8495,3223,2.63574309649395,178,573694,3024,1.0658068783068784
2024-08-31,플라스틱 재활용,968,315,3.073015873015873,125,39375,1293,0.24361948955916474
2024-08-31,재활용 법률,5824,766,7.603133159268929,57,43662,610,1.2557377049180327
2024-09-01,재활용 센터,7078,69,102.57971014492753,8,552,2027,0.034040453872718306
2024-09-01,재활용 법률,5123,9,569.2222222222222,48,432,1821,0.004942339373970346
2024-09-02,재활용 교육,772,40,19.3,44,1760,1369,0.029218407596785977
2024-09-02,재활용의 중요성,1161,874,1.32837528604119,100,87400,2903,0.3010678608336204
2024-09-02,재활용 분리 배출,6488,2319,2.7977576541612765,123,285237,2666,0.8698424606151538
2024-09-02,재활용 쓰레기,1953,1459,1.3385880740233036,122,177998,38,38.39473684210526
2024-09-02,재활용 방법,7379,2718,2.7148638704930095,155,421290,2999,0.9063021007002334
2024-09-02,재활용 법률,190,165,1.1515151515151516,143,23595,2190,0.07534246575342465
2024-09-03,재활용 아이디어,4058,3411,1.189680445617121,58,197838,2152,1.5850371747211895
2024-09-03,재활용 센터,4371,4222,1.0352913311226906,174,734628,1409,2.9964513839602556
2024-09-03,플라스틱 재활용,4414,562,7.854092526690391,129,72498,1836,0.30610021786492375
2024-09-03,재활용 법률,1044,560,1.8642857142857143,71,39760,493,1.1359026369168357
2024-09-03,재활용 방법,9213,5282,1.7442256720939038,40,211280,2640,2.000757575757576
2024-09-03,재활용 쓰레기,7924,5278,1.5013262599469497,192,1013376,313,16.86261980830671
2024-09-04,플라스틱 재활용,621,432,1.4375,117,50544,1010,0.4277227722772277
2024-09-04,재활용 분리 배출,7098,3132,2.2662835249042144,57,178524,1462,2.1422708618331052
2024-09-04,재활용 쓰레기,9396,8171,1.1499204503732714,84,686364,1919,4.257946847316311
2024-09-04,재활용 아이디어,2453,244,10.05327868852459,132,32208,2802,0.08708065667380442
2024-09-04,재활용 법률,8351,5532,1.509580621836587,70,387240,279,19.827956989247312
2024-09-04,재활용 통계,2821,194,14.541237113402062,172,33368,1694,0.11452184179456906
2024-09-04,재활용 방법,6831,3042,2.2455621301775146,182,553644,1991,1.5278754394776495
2024-09-04,재활용 교육,3947,2917,1.3531025025711347,75,218775,1039,2.807507218479307
2024-09-05,플라스틱 재활용,1191,356,3.345505617977528,113,40228,1678,0.21215733015494637
2024-09-06,재활용 쓰레기,4194,439,9.553530751708427,15,6585,1443,0.3042273042273042
2024-09-06,재활용의 중요성,1123,83,13.53012048192771,159,13197,2019,0.04110946012877662
2024-09-06,재활용 분리 배출,5593,2334,2.3963153384747216,109,254406,1557,1.4990366088631986
2024-09-06,재활용 교육,7711,6692,1.1522713687985655,156,1043952,3057,2.189074255806346
2024-09-06,재활용 방법,8275,7434,1.1131288673661555,86,639324,2155,3.4496519721577728
2024-09-06,재활용 아이디어,5620,2660,2.112781954887218,65,172900,21,126.66666666666667
2024-09-06,플라스틱 재활용,8753,5414,1.6167343923162172,111,600954,1028,5.266536964980545
2024-09-06,재활용 센터,3685,1188,3.1018518518518516,15,17820,806,1.4739454094292803
2024-09-06,재활용 통계,3033,1286,2.358475894245723,163,209618,599,2.1469115191986643
2024-09-06,재활용 법률,8527,8006,1.0650761928553585,122,976732,229,34.96069868995633
2024-09-07,재활용 센터,1229,309,3.9773462783171523,43,13287,138,2.239130434782609
2024-09-07,재활용 쓰레기,3932,2091,1.8804399808703969,41,85731,1786,1.1707726763717805
2024-09-07,재활용 아이디어,9397,3995,2.3521902377972466,21,83895,375,10.653333333333334
2024-09-07,재활용 교육,7683,5,1536.6,120,600,2916,0.0017146776406035665
2024-09-08,플라스틱 재활용,5291,4239,1.2481717386175986,200,847800,2702,1.5688378978534419
2024-09-08,재활용 분리 배출,7423,3789,1.9590921087358142,77,291753,3037,1.2476127757655582
2024-09-08,재활용 교육,7960,258,30.852713178294575,133,34314,692,0.37283236994219654
2024-09-08,재활용 쓰레기,6571,6301,1.04285034121568,66,415866,2647,2.38043067623725
2024-09-08,재활용 통계,9904,9546,1.0375026188979677,80,763680,1293,7.382830626450116
2024-09-08,재활용 센터,4334,4043,1.071976255255998,124,501332,887,4.558060879368658
2024-09-08,재활용 법률,5230,4206,1.2434617213504517,160,672960,509,8.263261296660119
2024-09-08,재활용의 중요성,8186,7879,1.0389643355755807,195,1536405,1438,5.47913769123783
2024-09-09,재활용 아이디어,8264,173,47.76878612716763,86,14878,1461,0.11841204654346338
2024-09-09,재활용의 중요성,2138,1701,1.2569077013521457,135,229635,999,1.7027027027027026
2024-09-09,재활용 센터,3541,3441,1.0290613193839,184,633144,1522,2.2608409986859397
2024-09-09,재활용 쓰레기,5725,1414,4.048797736916549,86,121604,1160,1.2189655172413794
